Time,I0,mu,Conc,N,P,CO2,dCO2,dN,dP,yield,cumulative_yield,Monod_N,Monod_P,Monod_CO2
0.0,0.0,1.0,0.05,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041666666666666664,-772.7406610312546,-0.1,0.04979166666666667,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.08333333333333333,-692.8203230275509,-0.1,0.049584201388888895,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.125,-565.6854249492379,-0.1,0.04937760054976852,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.16666666666666666,-399.99999999999994,-0.1,0.04917186054747782,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.20833333333333331,-207.0552360820166,-0.1,0.04896697779519666,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.25,0.0,0.0,0.04896697779519666,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.29166666666666663,207.0552360820166,0.40334616434009507,0.04978992123990579,0.09999629095912245,0.009999768184945152,0.0999712549331989,-2.8745066801103003e-05,-3.709040877555858e-06,-2.318150548481085e-07,0.0,0.0,0.9997000899730081,0.999000999000999,0.9997500624843789
0.3333333333333333,399.99999999999994,0.7788762037275162,0.0514057622748737,0.09998900829530287,0.009999313018456428,0.0999148142885972,-8.518571140279929e-05,-1.099170469713584e-05,-6.869815435718574e-07,0.0,0.0,0.9997000788521464,0.9990009758652514,0.9997499906369823
0.375,565.6854249492379,1.1005844187380969,0.05376311148291873,0.0999783836228159,0.009998648976425993,0.09983247307682323,-0.0001675269231767723,-2.1616377184105473e-05,-1.3510235740074594e-06,0.0,0.0,0.9997000570140485,0.9990009304353296,0.999749849445109
0.41666666666666663,692.8203230275509,1.3463040220310558,0.056779007034016955,0.0999647908541349,0.00999779942838343,0.09972712911954544,-0.00027287088045456487,-3.520914586510604e-05,-2.200571616570862e-06,0.0,0.0,0.99970002514876,0.9990008641502411,0.9997496431741192
0.4583333333333333,772.7406610312546,1.4992795384805688,0.06032599051157304,0.099948804449729,0.009996800278108061,0.09960323448539982,-0.00039676551460018916,-5.119555027099931e-05,-3.1997218919391918e-06,0.0,0.0,0.9996999843717482,0.9990007793350016,0.9997493787829828
0.5,800.0,1.5493344911919649,0.06422037125386051,0.09993125231117221,0.009995703269448262,0.0994672054115847,-0.0005327945884153057,-6.874768882779436e-05,-4.296730551738015e-06,0.0,0.0,0.9996999363998688,0.9990006795656873,0.9997490671180802
0.5416666666666666,772.7406610312546,1.4935367607572274,0.0682168498062404,0.09991324001347135,0.009994577500841957,0.09932761010440298,-0.0006723898955970226,-8.675998652865613e-05,-5.422499158042743e-06,0.0,0.0,0.9996998837118746,0.9990005700018575,0.999748724034244
0.5833333333333333,692.820323027551,1.3363031825207714,0.0720151162019746,0.09989612106633565,0.009993507566645975,0.09919493826410128,-0.0008050617358987266,-0.00010387893366435585,-6.492433354024843e-06,0.0,0.0,0.9996998296233346,0.9990004575406449,0.9997483709791446
0.625,565.685424949238,1.08894114854403,0.07528262550820418,0.0998813942638287,0.009992587141489291,0.09908080554467241,-0.0009191944553275933,-0.0001186057361713122,-7.4128585107087475e-06,0.0,0.0,0.999699778199335,0.9990003506336775,0.9997480345136533
0.6666666666666666,399.99999999999994,0.7686923662478863,0.07769384132233981,0.09987052681227203,0.009991907925766999,0.09899658279510824,-0.0010034172048917628,-0.000129473187727977,-8.092074233001165e-06,0.0,0.0,0.9996997339470532,0.9990002586472333,0.99974774434391
0.7083333333333333,207.05523608201682,0.39740584294215003,0.07898034075992806,0.09986472850494768,0.009991545531559228,0.0989516459133446,-0.0010483540866554064,-0.00013527149505232483,-8.454468440772037e-06,0.0,0.0,0.9996997012832938,0.9990001907561818,0.9997475297880086
0.75,9.797174393178826e-14,1.8791352879821672e-16,0.07898034075992806,0.09986472850494768,0.009991545531559228,0.0989516459133446,-0.0010483540866554064,-0.00013527149505232483,-8.454468440772037e-06,0.0,0.0,0.9996996838527018,0.9990001545292729,0.9997474151627457
0.7916666666666666,-207.05523608201665,-0.1,0.07865125600676169,0.09986472850494768,0.009991545531559228,0.0989516459133446,-0.0010483540866554064,-0.00013527149505232483,-8.454468440772037e-06,0.0,0.0,0.9996996838527018,0.9990001545292729,0.9997474151627457
